pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level	ndate
162	106	Guinea	40701	Conakry	1571	Madina	97	Sugar	54	GNF	15	Retail	5	KG	41640	1	2014	7000.0	WFP	3604	Madina	PPL	2014-01-01
163	106	Guinea	40701	Conakry	1571	Madina	97	Sugar	54	GNF	15	Retail	5	KG	41518	9	2013	7000.0	WFP	3604	Madina	PPL	2013-09-01
164	106	Guinea	40701	Conakry	1571	Madina	97	Sugar	54	GNF	15	Retail	5	KG	41487	8	2013	7000.0	WFP	3604	Madina	PPL	2013-08-01
165	106	Guinea	40701	Conakry	1571	Madina	97	Sugar	54	GNF	15	Retail	5	KG	41456	7	2013	7000.0	WFP	3604	Madina	PPL	2013-07-01
166	106	Guinea	40701	Conakry	1571	Madina	243	Tomatoes (Greenhouse)	54	GNF	15	Retail	33	Unit	41640	1	2014	5000.0	WFP	3604	Madina	PPL	2014-01-01
167	106	Guinea	40701	Conakry	1571	Madina	243	Tomatoes (Greenhouse)	54	GNF	15	Retail	33	Unit	41518	9	2013	2000.0	WFP	3604	Madina	PPL	2013-09-01
168	106	Guinea	40701	Conakry	1571	Madina	243	Tomatoes (Greenhouse)	54	GNF	15	Retail	33	Unit	41487	8	2013	2000.0	WFP	3604	Madina	PPL	2013-08-01
169	106	Guinea	40701	Conakry	355	Yimbaya marché	62	Oil (Palm)	54	GNF	15	Retail	15	L	41395	5	2013	11000.0	WFP	0			2013-05-01
170	106	Guinea	40701	Conakry	355	Yimbaya marché	62	Oil (Palm)	54	GNF	15	Retail	15	L	41365	4	2013	11000.0	WFP	0			2013-04-01
171	106	Guinea	40701	Conakry	355	Yimbaya marché	62	Oil (Palm)	54	GNF	15	Retail	15	L	41334	3	2013	10500.0	WFP	0			2013-03-01
172	106	Guinea	40701	Conakry	355	Yimbaya marché	62	Oil (Palm)	54	GNF	15	Retail	15	L	41306	2	2013	10000.0	WFP	0			2013-02-01
173	106	Guinea	40701	Conakry	355	Yimbaya marché	62	Oil (Palm)	54	GNF	15	Retail	15	L	41275	1	2013	11000.0	WFP	0			2013-01-01
174	106	Guinea	40701	Conakry	355	Yimbaya marché	71	Rice (Local)	54	GNF	15	Retail	5	KG	41395	5	2013	6500.0	WFP	0			2013-05-01
175	106	Guinea	40701	Conakry	355	Yimbaya marché	71	Rice (Local)	54	GNF	15	Retail	5	KG	41365	4	2013	6500.0	WFP	0			2013-04-01
176	106	Guinea	40701	Conakry	355	Yimbaya marché	71	Rice (Local)	54	GNF	15	Retail	5	KG	41334	3	2013	6000.0	WFP	0			2013-03-01
177	106	Guinea	40701	Conakry	355	Yimbaya marché	71	Rice (Local)	54	GNF	15	Retail	5	KG	41306	2	2013	5250.0	WFP	0			2013-02-01
178	106	Guinea	40701	Conakry	355	Yimbaya marché	71	Rice (Local)	54	GNF	15	Retail	5	KG	41275	1	2013	5200.0	WFP	0			2013-01-01
179	106	Guinea	40701	Conakry	355	Yimbaya marché	71	Rice (Local)	54	GNF	15	Retail	5	KG	40544	1	2011	6000.0	WFP	0			2011-01-01
180	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40878	12	2011	9000.0	WFP	0			2011-12-01
181	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40848	11	2011	9000.0	WFP	0			2011-11-01
182	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40787	9	2011	12000.0	WFP	0			2011-09-01
183	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40756	8	2011	12000.0	WFP	0			2011-08-01
184	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40725	7	2011	12000.0	WFP	0			2011-07-01
185	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40695	6	2011	12000.0	WFP	0			2011-06-01
186	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40664	5	2011	12000.0	WFP	0			2011-05-01
187	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40634	4	2011	12000.0	WFP	0			2011-04-01
188	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40603	3	2011	11000.0	WFP	0			2011-03-01
189	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40575	2	2011	12000.0	WFP	0			2011-02-01
190	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40544	1	2011	11500.0	WFP	0			2011-01-01
191	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40513	12	2010	12500.0	WFP	0			2010-12-01
192	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40483	11	2010	11000.0	WFP	0			2010-11-01
193	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40452	10	2010	10000.0	WFP	0			2010-10-01
194	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40422	9	2010	8750.0	WFP	0			2010-09-01
195	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40391	8	2010	9250.0	WFP	0			2010-08-01
196	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40360	7	2010	7200.0	WFP	0			2010-07-01
197	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40330	6	2010	6500.0	WFP	0			2010-06-01
198	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40299	5	2010	7600.0	WFP	0			2010-05-01
199	106	Guinea	40701	Conakry	354	Yéguéma	62	Oil (Palm)	54	GNF	15	Retail	15	L	40269	4	2010	7125.0	WFP	0			2010-04-01
200	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40878	12	2011	7000.0	WFP	0			2011-12-01
201	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40848	11	2011	7500.0	WFP	0			2011-11-01
202	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40787	9	2011	9000.0	WFP	0			2011-09-01
203	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40756	8	2011	9000.0	WFP	0			2011-08-01
204	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40725	7	2011	9000.0	WFP	0			2011-07-01
205	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40695	6	2011	8500.0	WFP	0			2011-06-01
206	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40664	5	2011	8500.0	WFP	0			2011-05-01
207	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40634	4	2011	8000.0	WFP	0			2011-04-01
208	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40603	3	2011	7750.0	WFP	0			2011-03-01
209	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40575	2	2011	6250.0	WFP	0			2011-02-01
210	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40544	1	2011	5950.0	WFP	0			2011-01-01
211	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40513	12	2010	5500.0	WFP	0			2010-12-01
212	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40483	11	2010	6167.0	WFP	0			2010-11-01
213	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40452	10	2010	5500.0	WFP	0			2010-10-01
214	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40422	9	2010	5500.0	WFP	0			2010-09-01
215	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40391	8	2010	5500.0	WFP	0			2010-08-01
216	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40360	7	2010	5500.0	WFP	0			2010-07-01
217	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40330	6	2010	5000.0	WFP	0			2010-06-01
218	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40299	5	2010	5000.0	WFP	0			2010-05-01
219	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40269	4	2010	5000.0	WFP	0			2010-04-01
220	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40148	12	2009	3750.0	WFP	0			2009-12-01
221	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40118	11	2009	3920.0	WFP	0			2009-11-01
222	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40087	10	2009	4441.5	WFP	0			2009-10-01
223	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40057	9	2009	4683.0	WFP	0			2009-09-01
224	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	40026	8	2009	4787.5	WFP	0			2009-08-01
225	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39995	7	2009	4900.0	WFP	0			2009-07-01
226	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39965	6	2009	4794.0	WFP	0			2009-06-01
227	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39934	5	2009	4712.5	WFP	0			2009-05-01
228	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39904	4	2009	4420.5	WFP	0			2009-04-01
229	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39873	3	2009	4030.0	WFP	0			2009-03-01
230	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39845	2	2009	4169.0	WFP	0			2009-02-01
231	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39814	1	2009	4500.0	WFP	0			2009-01-01
232	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39783	12	2008	4412.5	WFP	0			2008-12-01
233	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39753	11	2008	4624.5	WFP	0			2008-11-01
234	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39722	10	2008	5549.5	WFP	0			2008-10-01
235	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39692	9	2008	5900.0	WFP	0			2008-09-01
236	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39661	8	2008	5512.5	WFP	0			2008-08-01
237	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39630	7	2008	5464.5	WFP	0			2008-07-01
238	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39600	6	2008	5170.0	WFP	0			2008-06-01
239	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39569	5	2008	4800.0	WFP	0			2008-05-01
240	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39539	4	2008	3925.0	WFP	0			2008-04-01
241	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39508	3	2008	3550.0	WFP	0			2008-03-01
242	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39479	2	2008	3225.0	WFP	0			2008-02-01
243	106	Guinea	40701	Conakry	354	Yéguéma	71	Rice (Local)	54	GNF	15	Retail	5	KG	39448	1	2008	3100.0	WFP	0			2008-01-01
244	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40787	9	2011	9000.0	WFP	0			2011-09-01
245	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40756	8	2011	9000.0	WFP	0			2011-08-01
246	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40725	7	2011	9000.0	WFP	0			2011-07-01
247	106	Guinea	40701	Conakry	354	Yéguéma	97	Sugar	54	GNF	15	Retail	5	KG	40544	1	2011	10000.0	WFP	0			2011-01-01
248	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41913	10	2014	6000.0	WFP	0			2014-10-01
249	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41883	9	2014	6000.0	WFP	0			2014-09-01
250	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41852	8	2014	6000.0	WFP	0			2014-08-01
251	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41760	5	2014	8000.0	WFP	0			2014-05-01
252	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41730	4	2014	8000.0	WFP	0			2014-04-01
253	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41699	3	2014	8000.0	WFP	0			2014-03-01
254	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41671	2	2014	6500.0	WFP	0			2014-02-01
255	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41640	1	2014	6500.0	WFP	0			2014-01-01
256	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41609	12	2013	7500.0	WFP	0			2013-12-01
257	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41579	11	2013	7000.0	WFP	0			2013-11-01
258	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41518	9	2013	7000.0	WFP	0			2013-09-01
259	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41487	8	2013	7000.0	WFP	0			2013-08-01
260	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41426	6	2013	8000.0	WFP	0			2013-06-01
261	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41395	5	2013	8000.0	WFP	0			2013-05-01
262	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41365	4	2013	8000.0	WFP	0			2013-04-01
263	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41334	3	2013	8000.0	WFP	0			2013-03-01
264	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41306	2	2013	8000.0	WFP	0			2013-02-01
265	106	Guinea	40703	Kankan	357	Dibida	50	Beans	54	GNF	15	Retail	5	KG	41275	1	2013	8000.0	WFP	0			2013-01-01
266	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41913	10	2014	2000.0	WFP	0			2014-10-01
267	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41883	9	2014	2000.0	WFP	0			2014-09-01
268	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41852	8	2014	2000.0	WFP	0			2014-08-01
269	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41760	5	2014	2000.0	WFP	0			2014-05-01
270	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41730	4	2014	2000.0	WFP	0			2014-04-01
271	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41699	3	2014	2000.0	WFP	0			2014-03-01
272	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41671	2	2014	2000.0	WFP	0			2014-02-01
273	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41640	1	2014	2000.0	WFP	0			2014-01-01
274	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41609	12	2013	2000.0	WFP	0			2013-12-01
275	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41518	9	2013	2000.0	WFP	0			2013-09-01
276	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41487	8	2013	2000.0	WFP	0			2013-08-01
277	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41426	6	2013	2000.0	WFP	0			2013-06-01
278	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41395	5	2013	2000.0	WFP	0			2013-05-01
279	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41365	4	2013	2000.0	WFP	0			2013-04-01
280	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41334	3	2013	2000.0	WFP	0			2013-03-01
281	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41306	2	2013	2000.0	WFP	0			2013-02-01
282	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41275	1	2013	2000.0	WFP	0			2013-01-01
283	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41153	9	2012	2500.0	WFP	0			2012-09-01
284	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41122	8	2012	2500.0	WFP	0			2012-08-01
285	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41091	7	2012	9000.0	WFP	0			2012-07-01
286	106	Guinea	40703	Kankan	357	Dibida	55	Bread	54	GNF	15	Retail	33	Unit	41061	6	2012	2000.0	WFP	0			2012-06-01
287	106	Guinea	40703	Kankan	357	Dibida	139	Fish	54	GNF	15	Retail	33	Unit	41456	7	2013	20000.0	WFP	0			2013-07-01
288	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41153	9	2012	5000.0	WFP	0			2012-09-01
289	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41122	8	2012	5000.0	WFP	0			2012-08-01
290	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41091	7	2012	7000.0	WFP	0			2012-07-01
291	106	Guinea	40703	Kankan	357	Dibida	63	Gari	54	GNF	15	Retail	5	KG	41061	6	2012	1000.0	WFP	0			2012-06-01
292	106	Guinea	40703	Kankan	357	Dibida	69	Maize Grains	54	GNF	15	Retail	5	KG	41456	7	2013	5000.0	WFP	0			2013-07-01
293	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41913	10	2014	27000.0	WFP	0			2014-10-01
294	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41883	9	2014	27000.0	WFP	0			2014-09-01
295	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41852	8	2014	27000.0	WFP	0			2014-08-01
296	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41791	6	2014	25000.0	WFP	0			2014-06-01
297	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41760	5	2014	27000.0	WFP	0			2014-05-01
298	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41730	4	2014	28000.0	WFP	0			2014-04-01
299	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41699	3	2014	27000.0	WFP	0			2014-03-01
300	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41671	2	2014	27000.0	WFP	0			2014-02-01
301	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41640	1	2014	27000.0	WFP	0			2014-01-01
302	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41609	12	2013	28000.0	WFP	0			2013-12-01
303	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41579	11	2013	25000.0	WFP	0			2013-11-01
304	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41518	9	2013	25000.0	WFP	0			2013-09-01
305	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41487	8	2013	25000.0	WFP	0			2013-08-01
306	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41456	7	2013	25000.0	WFP	0			2013-07-01
307	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41426	6	2013	25000.0	WFP	0			2013-06-01
308	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41395	5	2013	25000.0	WFP	0			2013-05-01
309	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41365	4	2013	25000.0	WFP	0			2013-04-01
310	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41334	3	2013	25000.0	WFP	0			2013-03-01
311	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41306	2	2013	25000.0	WFP	0			2013-02-01
312	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41275	1	2013	25000.0	WFP	0			2013-01-01
313	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41153	9	2012	25000.0	WFP	0			2012-09-01
314	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41122	8	2012	26000.0	WFP	0			2012-08-01
315	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41091	7	2012	3000.0	WFP	0			2012-07-01
316	106	Guinea	40703	Kankan	357	Dibida	109	Meat	54	GNF	15	Retail	5	KG	41061	6	2012	25000.0	WFP	0			2012-06-01
317	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41913	10	2014	9000.0	WFP	0			2014-10-01
318	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41883	9	2014	16000.0	WFP	0			2014-09-01
319	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41852	8	2014	15000.0	WFP	0			2014-08-01
320	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41791	6	2014	15000.0	WFP	0			2014-06-01
321	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41760	5	2014	13000.0	WFP	0			2014-05-01
322	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41730	4	2014	13000.0	WFP	0			2014-04-01
323	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41699	3	2014	13000.0	WFP	0			2014-03-01
324	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41671	2	2014	9000.0	Government	0			2014-02-01
325	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41640	1	2014	12000.0	WFP	0			2014-01-01
326	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41609	12	2013	10000.0	WFP	0			2013-12-01
327	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41579	11	2013	10000.0	WFP	0			2013-11-01
328	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41518	9	2013	9000.0	WFP	0			2013-09-01
329	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41487	8	2013	9000.0	WFP	0			2013-08-01
330	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41456	7	2013	15000.0	WFP	0			2013-07-01
331	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41426	6	2013	15000.0	WFP	0			2013-06-01
332	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41395	5	2013	15000.0	WFP	0			2013-05-01
333	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41365	4	2013	15000.0	WFP	0			2013-04-01
334	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41334	3	2013	14500.0	WFP	0			2013-03-01
335	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41306	2	2013	14000.0	WFP	0			2013-02-01
336	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41275	1	2013	14000.0	WFP	0			2013-01-01
337	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41153	9	2012	7500.0	WFP	0			2012-09-01
338	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41122	8	2012	7500.0	WFP	0			2012-08-01
339	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41091	7	2012	2000.0	WFP	0			2012-07-01
340	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	41061	6	2012	8000.0	WFP	0			2012-06-01
341	106	Guinea	40703	Kankan	357	Dibida	62	Oil (Palm)	54	GNF	15	Retail	15	L	40878	12	2011	10000.0	WFP	0			2011-12-01
