	country_code	country	localite	category	value	date	sources	link	sdr_id	sdr_name	sdr_level	ndate	cum_sum
21074	GN	Guinea	Kissidougou	Deaths	9	41953	gvt	Sitrep 209 10Nov	17	Kissidougou	ADM2	2014-11-10	462779
21075	GN	Guinea	Dinguiraye	Deaths	1	41953	gvt	Sitrep 209 10Nov	15	Dinguiraye	ADM2	2014-11-10	462780
21076	GN	Guinea	Telimele	Deaths	10	41953	gvt	Sitrep 209 10Nov	28	Telimele	ADM2	2014-11-10	462790
21077	GN	Guinea	Boffa	Deaths	16	41953	gvt	Sitrep 209 10Nov	9	Boffa	ADM2	2014-11-10	462806
21078	GN	Guinea	Kouroussa	Deaths	5	41953	gvt	Sitrep 209 10Nov	20	Kouroussa	ADM2	2014-11-10	462811
21079	GN	Guinea	Siguiri	Deaths	7	41953	gvt	Sitrep 209 10Nov	22	Siguiri	ADM2	2014-11-10	462818
21080	GN	Guinea	Pita	Deaths	4	41953	gvt	Sitrep 209 10Nov	36	Pita	ADM2	2014-11-10	462822
21081	GN	Guinea	Nzerekore	Deaths	121	41953	gvt	Sitrep 209 10Nov	8	Nzerekore	ADM1	2014-11-10	462943
21082	GN	Guinea	Yomou	Deaths	6	41953	gvt	Sitrep 209 10Nov	42	Yomou	ADM2	2014-11-10	462949
21083	GN	Guinea	Dubreka	Deaths	8	41953	gvt	Sitrep 209 10Nov	24	Dubreka	ADM2	2014-11-10	462957
21084	GN	Guinea	Forécariah	Deaths	14	41953	gvt	Sitrep 209 10Nov	0			2014-11-10	462971
21085	GN	Guinea	Kerouane	Deaths	68	41953	gvt	Sitrep 209 10Nov	19	Kerouane	ADM2	2014-11-10	463039
21086	GN	Guinea	Coyah	Deaths	31	41953	gvt	Sitrep 209 10Nov	23	Coyah	ADM2	2014-11-10	463070
21087	GN	Guinea	Dalaba	Deaths	2	41953	gvt	Sitrep 209 10Nov	34	Dalaba	ADM2	2014-11-10	463072
21088	GN	Guinea	Beyla	Deaths	18	41953	gvt	Sitrep 209 10Nov	37	Beyla	ADM2	2014-11-10	463090
21089	GN	Guinea	Kindia	Deaths	2	41953	gvt	Sitrep 209 10Nov	5	Kindia	ADM1	2014-11-10	463092
21090	GN	Guinea	Lola	Deaths	11	41953	gvt	Sitrep 209 10Nov	39	Lola	ADM2	2014-11-10	463103
21091	GN	Guinea	Boke	Deaths	0	41953	gvt	Sitrep 209 10Nov	1	Boke	ADM1	2014-11-10	463103
21092	GN	Guinea	Mamou	Deaths	0	41953	gvt	Sitrep 209 10Nov	7	Mamou	ADM1	2014-11-10	463103
21093	GN	Guinea	Faranah	Deaths	8	41953	gvt	Sitrep 209 10Nov	3	Faranah	ADM1	2014-11-10	463111
21094	GN	Guinea	Kankan	Deaths	1	41953	gvt	Sitrep 209 10Nov	4	Kankan	ADM1	2014-11-10	463112
21225	GN	Guinea	National	Deaths	1166	41954	gvt	Sitrep 210 11Nov	0			2014-11-11	464278
21226	GN	Guinea	Conakry	Deaths	108	41954	gvt	Sitrep 210 11Nov	2	Conakry	ADM1	2014-11-11	464386
21227	GN	Guinea	Gueckedou	Deaths	308	41954	gvt	Sitrep 210 11Nov	38	Gueckedou	ADM2	2014-11-11	464694
21228	GN	Guinea	Macenta	Deaths	396	41954	gvt	Sitrep 210 11Nov	40	Macenta	ADM2	2014-11-11	465090
21229	GN	Guinea	Dabola	Deaths	5	41954	gvt	Sitrep 210 11Nov	14	Dabola	ADM2	2014-11-11	465095
21230	GN	Guinea	Kissidougou	Deaths	9	41954	gvt	Sitrep 210 11Nov	17	Kissidougou	ADM2	2014-11-11	465104
21231	GN	Guinea	Dinguiraye	Deaths	1	41954	gvt	Sitrep 210 11Nov	15	Dinguiraye	ADM2	2014-11-11	465105
21232	GN	Guinea	Telimele	Deaths	10	41954	gvt	Sitrep 210 11Nov	28	Telimele	ADM2	2014-11-11	465115
21233	GN	Guinea	Boffa	Deaths	16	41954	gvt	Sitrep 210 11Nov	9	Boffa	ADM2	2014-11-11	465131
21234	GN	Guinea	Kouroussa	Deaths	5	41954	gvt	Sitrep 210 11Nov	20	Kouroussa	ADM2	2014-11-11	465136
21235	GN	Guinea	Siguiri	Deaths	7	41954	gvt	Sitrep 210 11Nov	22	Siguiri	ADM2	2014-11-11	465143
21236	GN	Guinea	Pita	Deaths	4	41954	gvt	Sitrep 210 11Nov	36	Pita	ADM2	2014-11-11	465147
21237	GN	Guinea	Nzerekore	Deaths	124	41954	gvt	Sitrep 210 11Nov	8	Nzerekore	ADM1	2014-11-11	465271
21238	GN	Guinea	Yomou	Deaths	6	41954	gvt	Sitrep 210 11Nov	42	Yomou	ADM2	2014-11-11	465277
21239	GN	Guinea	Dubreka	Deaths	8	41954	gvt	Sitrep 210 11Nov	24	Dubreka	ADM2	2014-11-11	465285
21240	GN	Guinea	Forécariah	Deaths	14	41954	gvt	Sitrep 210 11Nov	0			2014-11-11	465299
21241	GN	Guinea	Kerouane	Deaths	68	41954	gvt	Sitrep 210 11Nov	19	Kerouane	ADM2	2014-11-11	465367
21242	GN	Guinea	Coyah	Deaths	32	41954	gvt	Sitrep 210 11Nov	23	Coyah	ADM2	2014-11-11	465399
21243	GN	Guinea	Dalaba	Deaths	2	41954	gvt	Sitrep 210 11Nov	34	Dalaba	ADM2	2014-11-11	465401
21244	GN	Guinea	Beyla	Deaths	19	41954	gvt	Sitrep 210 11Nov	37	Beyla	ADM2	2014-11-11	465420
21245	GN	Guinea	Kindia	Deaths	2	41954	gvt	Sitrep 210 11Nov	5	Kindia	ADM1	2014-11-11	465422
21246	GN	Guinea	Lola	Deaths	12	41954	gvt	Sitrep 210 11Nov	39	Lola	ADM2	2014-11-11	465434
21247	GN	Guinea	Boke	Deaths	0	41954	gvt	Sitrep 210 11Nov	1	Boke	ADM1	2014-11-11	465434
21248	GN	Guinea	Mamou	Deaths	0	41954	gvt	Sitrep 210 11Nov	7	Mamou	ADM1	2014-11-11	465434
21249	GN	Guinea	Faranah	Deaths	9	41954	gvt	Sitrep 210 11Nov	3	Faranah	ADM1	2014-11-11	465443
21250	GN	Guinea	Kankan	Deaths	1	41954	gvt	Sitrep 210 11Nov	4	Kankan	ADM1	2014-11-11	465444
21381	GN	Guinea	National	Deaths	1174	41955	gvt	Sitrep 211 11Nov	0			2014-11-12	466618
21382	GN	Guinea	Conakry	Deaths	109	41955	gvt	Sitrep 211 11Nov	2	Conakry	ADM1	2014-11-12	466727
21383	GN	Guinea	Gueckedou	Deaths	308	41955	gvt	Sitrep 211 11Nov	38	Gueckedou	ADM2	2014-11-12	467035
21384	GN	Guinea	Macenta	Deaths	399	41955	gvt	Sitrep 211 11Nov	40	Macenta	ADM2	2014-11-12	467434
21385	GN	Guinea	Dabola	Deaths	5	41955	gvt	Sitrep 211 11Nov	14	Dabola	ADM2	2014-11-12	467439
21386	GN	Guinea	Kissidougou	Deaths	9	41955	gvt	Sitrep 211 11Nov	17	Kissidougou	ADM2	2014-11-12	467448
21387	GN	Guinea	Dinguiraye	Deaths	1	41955	gvt	Sitrep 211 11Nov	15	Dinguiraye	ADM2	2014-11-12	467449
21388	GN	Guinea	Telimele	Deaths	10	41955	gvt	Sitrep 211 11Nov	28	Telimele	ADM2	2014-11-12	467459
21389	GN	Guinea	Boffa	Deaths	16	41955	gvt	Sitrep 211 11Nov	9	Boffa	ADM2	2014-11-12	467475
21390	GN	Guinea	Kouroussa	Deaths	5	41955	gvt	Sitrep 211 11Nov	20	Kouroussa	ADM2	2014-11-12	467480
21391	GN	Guinea	Siguiri	Deaths	7	41955	gvt	Sitrep 211 11Nov	22	Siguiri	ADM2	2014-11-12	467487
21392	GN	Guinea	Pita	Deaths	4	41955	gvt	Sitrep 211 11Nov	36	Pita	ADM2	2014-11-12	467491
21393	GN	Guinea	Nzerekore	Deaths	125	41955	gvt	Sitrep 211 11Nov	8	Nzerekore	ADM1	2014-11-12	467616
21394	GN	Guinea	Yomou	Deaths	6	41955	gvt	Sitrep 211 11Nov	42	Yomou	ADM2	2014-11-12	467622
21395	GN	Guinea	Dubreka	Deaths	8	41955	gvt	Sitrep 211 11Nov	24	Dubreka	ADM2	2014-11-12	467630
21396	GN	Guinea	Forécariah	Deaths	14	41955	gvt	Sitrep 211 11Nov	0			2014-11-12	467644
21397	GN	Guinea	Kerouane	Deaths	69	41955	gvt	Sitrep 211 11Nov	19	Kerouane	ADM2	2014-11-12	467713
21398	GN	Guinea	Coyah	Deaths	32	41955	gvt	Sitrep 211 11Nov	23	Coyah	ADM2	2014-11-12	467745
21399	GN	Guinea	Dalaba	Deaths	2	41955	gvt	Sitrep 211 11Nov	34	Dalaba	ADM2	2014-11-12	467747
21400	GN	Guinea	Beyla	Deaths	19	41955	gvt	Sitrep 211 11Nov	37	Beyla	ADM2	2014-11-12	467766
21401	GN	Guinea	Kindia	Deaths	2	41955	gvt	Sitrep 211 11Nov	5	Kindia	ADM1	2014-11-12	467768
21402	GN	Guinea	Lola	Deaths	12	41955	gvt	Sitrep 211 11Nov	39	Lola	ADM2	2014-11-12	467780
21403	GN	Guinea	Boke	Deaths	0	41955	gvt	Sitrep 211 11Nov	1	Boke	ADM1	2014-11-12	467780
21404	GN	Guinea	Mamou	Deaths	0	41955	gvt	Sitrep 211 11Nov	7	Mamou	ADM1	2014-11-12	467780
21405	GN	Guinea	Faranah	Deaths	11	41955	gvt	Sitrep 211 11Nov	3	Faranah	ADM1	2014-11-12	467791
21406	GN	Guinea	Kankan	Deaths	1	41955	gvt	Sitrep 211 11Nov	4	Kankan	ADM1	2014-11-12	467792
21537	GN	Guinea	National	Deaths	1178	41956	gvt	Sitrep 212 13Nov	0			2014-11-13	468970
21538	GN	Guinea	Conakry	Deaths	110	41956	gvt	Sitrep 212 13Nov	2	Conakry	ADM1	2014-11-13	469080
21539	GN	Guinea	Gueckedou	Deaths	308	41956	gvt	Sitrep 212 13Nov	38	Gueckedou	ADM2	2014-11-13	469388
21540	GN	Guinea	Macenta	Deaths	399	41956	gvt	Sitrep 212 13Nov	40	Macenta	ADM2	2014-11-13	469787
21541	GN	Guinea	Dabola	Deaths	5	41956	gvt	Sitrep 212 13Nov	14	Dabola	ADM2	2014-11-13	469792
21542	GN	Guinea	Kissidougou	Deaths	9	41956	gvt	Sitrep 212 13Nov	17	Kissidougou	ADM2	2014-11-13	469801
21543	GN	Guinea	Dinguiraye	Deaths	1	41956	gvt	Sitrep 212 13Nov	15	Dinguiraye	ADM2	2014-11-13	469802
21544	GN	Guinea	Telimele	Deaths	10	41956	gvt	Sitrep 212 13Nov	28	Telimele	ADM2	2014-11-13	469812
21545	GN	Guinea	Boffa	Deaths	16	41956	gvt	Sitrep 212 13Nov	9	Boffa	ADM2	2014-11-13	469828
21546	GN	Guinea	Kouroussa	Deaths	5	41956	gvt	Sitrep 212 13Nov	20	Kouroussa	ADM2	2014-11-13	469833
21547	GN	Guinea	Siguiri	Deaths	7	41956	gvt	Sitrep 212 13Nov	22	Siguiri	ADM2	2014-11-13	469840
