pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level
22518	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40575	2	2011	365	OMA	81803	Koumantou	PPL
22519	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40544	1	2011	352.5	OMA	81803	Koumantou	PPL
22520	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40513	12	2010	353	OMA	81803	Koumantou	PPL
22521	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40483	11	2010	352.5	OMA	81803	Koumantou	PPL
22522	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40452	10	2010	355	OMA	81803	Koumantou	PPL
22523	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40422	9	2010	350	OMA	81803	Koumantou	PPL
22524	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40391	8	2010	351.25	OMA	81803	Koumantou	PPL
22525	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40360	7	2010	352.5	OMA	81803	Koumantou	PPL
22526	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40330	6	2010	341	OMA	81803	Koumantou	PPL
22527	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40299	5	2010	357.5	OMA	81803	Koumantou	PPL
22528	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40269	4	2010	352.5	OMA	81803	Koumantou	PPL
22529	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40238	3	2010	341.67	OMA	81803	Koumantou	PPL
22530	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40026	8	2009	400	OMA	81803	Koumantou	PPL
22531	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39995	7	2009	385	OMA	81803	Koumantou	PPL
22532	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39965	6	2009	375	OMA	81803	Koumantou	PPL
22533	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39934	5	2009	350	OMA	81803	Koumantou	PPL
22534	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39904	4	2009	350	OMA	81803	Koumantou	PPL
22535	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39873	3	2009	356.25	OMA	81803	Koumantou	PPL
22536	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39845	2	2009	375	OMA	81803	Koumantou	PPL
22537	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39814	1	2009	375	OMA	81803	Koumantou	PPL
22538	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39783	12	2008	375	OMA	81803	Koumantou	PPL
22539	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39753	11	2008	387.5	OMA	81803	Koumantou	PPL
22540	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39722	10	2008	390	OMA	81803	Koumantou	PPL
22541	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39692	9	2008	378.57	OMA	81803	Koumantou	PPL
22542	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39661	8	2008	366.67	OMA	81803	Koumantou	PPL
22543	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39630	7	2008	377.5	OMA	81803	Koumantou	PPL
22544	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39600	6	2008	368.75	OMA	81803	Koumantou	PPL
22545	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39569	5	2008	334.38	OMA	81803	Koumantou	PPL
22546	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39539	4	2008	315	OMA	81803	Koumantou	PPL
22547	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39508	3	2008	304.17	OMA	81803	Koumantou	PPL
22548	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39479	2	2008	290.63	OMA	81803	Koumantou	PPL
22549	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39448	1	2008	287.5	OMA	81803	Koumantou	PPL
22550	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39417	12	2007	287.5	OMA	81803	Koumantou	PPL
22551	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39387	11	2007	287.5	OMA	81803	Koumantou	PPL
22552	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39356	10	2007	287.5	OMA	81803	Koumantou	PPL
22553	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39326	9	2007	290.63	OMA	81803	Koumantou	PPL
22554	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39295	8	2007	287.5	OMA	81803	Koumantou	PPL
22555	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39264	7	2007	290.63	OMA	81803	Koumantou	PPL
22556	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39234	6	2007	287.5	OMA	81803	Koumantou	PPL
22557	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39203	5	2007	287.5	OMA	81803	Koumantou	PPL
22558	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39142	3	2007	287.5	OMA	81803	Koumantou	PPL
22559	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39114	2	2007	289.29	OMA	81803	Koumantou	PPL
22560	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	39083	1	2007	295	OMA	81803	Koumantou	PPL
22561	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41883	9	2014	135	OMA	81803	Koumantou	PPL
22562	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41852	8	2014	134.5	OMA	81803	Koumantou	PPL
22563	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41821	7	2014	136	OMA	81803	Koumantou	PPL
22564	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41791	6	2014	132	OMA	81803	Koumantou	PPL
22565	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41760	5	2014	125	OMA	81803	Koumantou	PPL
22566	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41730	4	2014	125	OMA	81803	Koumantou	PPL
22567	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41699	3	2014	120	OMA	81803	Koumantou	PPL
22568	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41671	2	2014	129	OMA	81803	Koumantou	PPL
22569	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41640	1	2014	125	OMA	81803	Koumantou	PPL
22570	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41609	12	2013	125	OMA	81803	Koumantou	PPL
22571	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41579	11	2013	126	OMA	81803	Koumantou	PPL
22572	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41548	10	2013	127	OMA	81803	Koumantou	PPL
22573	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41518	9	2013	125	WFP	81803	Koumantou	PPL
22574	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41487	8	2013	140	WFP	81803	Koumantou	PPL
22575	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41456	7	2013	134	WFP	81803	Koumantou	PPL
22576	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41153	9	2012	200	OMA	81803	Koumantou	PPL
22577	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41122	8	2012	215	OMA	81803	Koumantou	PPL
22578	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41091	7	2012	226	OMA	81803	Koumantou	PPL
22579	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	41061	6	2012	225	OMA	81803	Koumantou	PPL
22580	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40817	10	2011	168.5	OMA	81803	Koumantou	PPL
22581	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40787	9	2011	167	OMA	81803	Koumantou	PPL
22582	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40756	8	2011	152	OMA	81803	Koumantou	PPL
22583	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40725	7	2011	150.75	OMA	81803	Koumantou	PPL
22584	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40695	6	2011	144	OMA	81803	Koumantou	PPL
22585	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40664	5	2011	138.5	OMA	81803	Koumantou	PPL
22586	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40634	4	2011	133.25	OMA	81803	Koumantou	PPL
22587	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40603	3	2011	129	OMA	81803	Koumantou	PPL
22588	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40575	2	2011	126.25	OMA	81803	Koumantou	PPL
22589	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40544	1	2011	116.75	OMA	81803	Koumantou	PPL
22590	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40513	12	2010	114	OMA	81803	Koumantou	PPL
22591	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40483	11	2010	116.5	OMA	81803	Koumantou	PPL
22592	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40452	10	2010	123	OMA	81803	Koumantou	PPL
22593	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40422	9	2010	128	OMA	81803	Koumantou	PPL
22594	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40391	8	2010	147.5	OMA	81803	Koumantou	PPL
22595	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40360	7	2010	147	OMA	81803	Koumantou	PPL
22596	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40330	6	2010	140	OMA	81803	Koumantou	PPL
22597	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40299	5	2010	140	OMA	81803	Koumantou	PPL
22598	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40269	4	2010	142.5	OMA	81803	Koumantou	PPL
22599	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40238	3	2010	136.67	OMA	81803	Koumantou	PPL
22600	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	40026	8	2009	160	OMA	81803	Koumantou	PPL
22601	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39995	7	2009	150	OMA	81803	Koumantou	PPL
22602	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39965	6	2009	132.5	OMA	81803	Koumantou	PPL
22603	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39934	5	2009	121.25	OMA	81803	Koumantou	PPL
22604	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39904	4	2009	122	OMA	81803	Koumantou	PPL
22605	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39873	3	2009	122.5	OMA	81803	Koumantou	PPL
22606	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39845	2	2009	118.33	OMA	81803	Koumantou	PPL
22607	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39814	1	2009	96.25	OMA	81803	Koumantou	PPL
22608	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39783	12	2008	96	OMA	81803	Koumantou	PPL
22609	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39753	11	2008	92.5	OMA	81803	Koumantou	PPL
22610	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39722	10	2008	116	OMA	81803	Koumantou	PPL
22611	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39692	9	2008	126.25	OMA	81803	Koumantou	PPL
22612	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39661	8	2008	138.33	OMA	81803	Koumantou	PPL
22613	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39630	7	2008	129	OMA	81803	Koumantou	PPL
22614	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39600	6	2008	112.5	OMA	81803	Koumantou	PPL
22615	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39569	5	2008	103.75	OMA	81803	Koumantou	PPL
22616	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39539	4	2008	94	OMA	81803	Koumantou	PPL
22617	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39508	3	2008	91.67	OMA	81803	Koumantou	PPL
22618	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39479	2	2008	88.75	OMA	81803	Koumantou	PPL
22619	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39448	1	2008	81	OMA	81803	Koumantou	PPL
22620	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39417	12	2007	80	OMA	81803	Koumantou	PPL
22621	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39387	11	2007	83.33	OMA	81803	Koumantou	PPL
22622	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39356	10	2007	90	OMA	81803	Koumantou	PPL
22623	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39326	9	2007	95	OMA	81803	Koumantou	PPL
22624	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39295	8	2007	93.33	OMA	81803	Koumantou	PPL
22625	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39264	7	2007	82.5	OMA	81803	Koumantou	PPL
22626	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39234	6	2007	80	OMA	81803	Koumantou	PPL
22627	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39203	5	2007	82	OMA	81803	Koumantou	PPL
22628	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39142	3	2007	78.75	OMA	81803	Koumantou	PPL
22629	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39114	2	2007	77.5	OMA	81803	Koumantou	PPL
22630	155	Mali	1933	Sikasso	884	Koumantou	65	Sorghum	26	XOF	15	Retail	5	KG	39083	1	2007	70	OMA	81803	Koumantou	PPL
22631	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41883	9	2014	125	OMA	81623	Kouri	PPL
22632	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41852	8	2014	125	OMA	81623	Kouri	PPL
22633	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41821	7	2014	125	OMA	81623	Kouri	PPL
22634	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41791	6	2014	125	OMA	81623	Kouri	PPL
22635	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41760	5	2014	125	OMA	81623	Kouri	PPL
22636	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41730	4	2014	125	OMA	81623	Kouri	PPL
22637	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41699	3	2014	125	OMA	81623	Kouri	PPL
22638	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41671	2	2014	125	OMA	81623	Kouri	PPL
22639	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41640	1	2014	125	OMA	81623	Kouri	PPL
22640	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41609	12	2013	133	OMA	81623	Kouri	PPL
22641	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41579	11	2013	125	OMA	81623	Kouri	PPL
22642	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41548	10	2013	125	OMA	81623	Kouri	PPL
22643	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41518	9	2013	125	WFP	81623	Kouri	PPL
22644	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41487	8	2013	143.75	WFP	81623	Kouri	PPL
22645	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41456	7	2013	140	WFP	81623	Kouri	PPL
22646	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41153	9	2012	213	OMA	81623	Kouri	PPL
22647	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41122	8	2012	219	OMA	81623	Kouri	PPL
22648	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41091	7	2012	225	OMA	81623	Kouri	PPL
22649	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	41061	6	2012	224	OMA	81623	Kouri	PPL
22650	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40817	10	2011	160	OMA	81623	Kouri	PPL
22651	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40787	9	2011	175	OMA	81623	Kouri	PPL
22652	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40756	8	2011	173.13	OMA	81623	Kouri	PPL
22653	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40725	7	2011	150	OMA	81623	Kouri	PPL
22654	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40695	6	2011	148.13	OMA	81623	Kouri	PPL
22655	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40664	5	2011	143.33	OMA	81623	Kouri	PPL
22656	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40634	4	2011	125	OMA	81623	Kouri	PPL
22657	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40603	3	2011	125	OMA	81623	Kouri	PPL
22658	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40575	2	2011	125	OMA	81623	Kouri	PPL
22659	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40544	1	2011	130	OMA	81623	Kouri	PPL
22660	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40513	12	2010	125	OMA	81623	Kouri	PPL
22661	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40483	11	2010	118.33	OMA	81623	Kouri	PPL
22662	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40452	10	2010	108.33	OMA	81623	Kouri	PPL
22663	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40422	9	2010	125	OMA	81623	Kouri	PPL
22664	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40391	8	2010	137.5	OMA	81623	Kouri	PPL
22665	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40360	7	2010	149.17	OMA	81623	Kouri	PPL
22666	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40330	6	2010	135	OMA	81623	Kouri	PPL
22667	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40299	5	2010	125	OMA	81623	Kouri	PPL
22668	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40269	4	2010	125	OMA	81623	Kouri	PPL
22669	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40238	3	2010	128.66	OMA	81623	Kouri	PPL
22670	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40210	2	2010	134.83	OMA	81623	Kouri	PPL
22671	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40179	1	2010	125	OMA	81623	Kouri	PPL
22672	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40148	12	2009	125	OMA	81623	Kouri	PPL
22673	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40118	11	2009	118.75	OMA	81623	Kouri	PPL
22674	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40087	10	2009	125	OMA	81623	Kouri	PPL
22675	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40057	9	2009	175	OMA	81623	Kouri	PPL
22676	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	40026	8	2009	175	OMA	81623	Kouri	PPL
22677	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39995	7	2009	157.19	OMA	81623	Kouri	PPL
22678	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39965	6	2009	150	OMA	81623	Kouri	PPL
22679	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39934	5	2009	150	OMA	81623	Kouri	PPL
22680	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39904	4	2009	150	OMA	81623	Kouri	PPL
22681	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39873	3	2009	149	OMA	81623	Kouri	PPL
22682	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39845	2	2009	150	OMA	81623	Kouri	PPL
22683	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39814	1	2009	141.67	OMA	81623	Kouri	PPL
22684	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39783	12	2008	113.83	OMA	81623	Kouri	PPL
22685	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39753	11	2008	107.5	OMA	81623	Kouri	PPL
22686	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39722	10	2008	125	OMA	81623	Kouri	PPL
22687	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39692	9	2008	170	OMA	81623	Kouri	PPL
22688	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39661	8	2008	173.96	OMA	81623	Kouri	PPL
22689	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39630	7	2008	164.42	OMA	81623	Kouri	PPL
22690	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39600	6	2008	145.08	OMA	81623	Kouri	PPL
22691	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39569	5	2008	134.38	OMA	81623	Kouri	PPL
22692	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39539	4	2008	117.5	OMA	81623	Kouri	PPL
22693	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39508	3	2008	110	OMA	81623	Kouri	PPL
22694	155	Mali	1933	Sikasso	885	Koury	51	Maize	26	XOF	15	Retail	5	KG	39479	2	2008	107.5	OMA	81623	Kouri	PPL
